content,explanation
गृहीतमूर्धजांदृष्टवाहनुमान् दैन्यमागतः ।शोकजंवारिनेत्राभ्यामुत्सृजन्मारुतात्मजः ।।6.81.16।।,"Seeing Indrajith holding Sita's head, Maruti's son, was immersed in grief, and shed tears of sorrow from his eyes."
तांदृष्टवाचारुसर्वाङ्गींरामस्यमहिषींप्रियाम् ।अब्रवीत्पुरुषंवाक्यंक्रोधाद्रक्षोधिपात्मजम् ।।6.81.17।।,"Looking at Rama's dear wife, of lovely limbs, Hanuman rebuked Indrajith in anger and spoke harsh words."
दुरात्मन्नात्मनाशायकेशपक्षेपरामृशः ।ब्रह्मर्षीणांकुलेजातोराक्षसींयोनिमाश्रितः ।।6.81.18।।,"""O evil minded Indrajith! You are born as Rakshasa in the clan of seers of vedic mantras and sought the womb of Rakshasa woman. It is for your own self destruction you seized her hair."
धिक्त्वांपापसमाचारंयस्यतेमतिरिदृशी ।नृशंसानार्य दुर्वृत्त क्षुद्र पापपराक्रम ।।6.81.19।।अनार्यस्येदृशंकर्मघृणातेनास्तिनिर्घृण ।,"""You are ignoble, mean, of sinful prowess, not merciful. You have resolved to take such a sinful action which is not worthy of you. You have no compassion to act in this manner."""
च्युतागृहाच्चराज्याच्चरामहस्ताच्चमैथिली ।।6.81.20।।किंतवैषापराद्धाहियदेनांहन्तुमिच्छसि ।,"""This Mythili is sent away from home, from the kingdom, and also distanced from Rama's protection. You are unkind and hitting in this way. What harm has she done?"""
सीतांहत्वातु न चिरंजीविष्यसिकथञ्चन ।।6.81.21।।वधार्हकर्मणानेनममहस्तगतोह्यसि ।,"""Indeed, you will not live long after killing Sita. You deserve to be killed for your actions, that is why you have come into my hands."""
येच स्त्रीघातिनांलोकालोकवध्यैषुकुसतिताः ।।6.81.22।।इहजीवितमुत्सृज्यप्रेत्यतान्प्रतिपत्स्यसे ।,"""You deserve to be killed by the world here. Giving up your life, you will be thrown out and descend to the world with those who killed women have gone, after your death."""
तिब्रुवाणोहनुमान् सायुधैर्हरिभिर्वृतः ।।6.81.23।।अभ्यदावत् ससुङ्कृद्धोराक्षसेन्द्रसुतंप्रति ।,"Hanuman was highly enraged and speaking like got prepared for war and went surrounded by the monkeys towards Indrajith, the son of Rakshasa king."
पतन्तंमहावीर्यंतदनीकंवनौकसाम् ।।6.81.24।।रक्षसांभीमकोपानामनीकंतुन्यवारयत् ।,"Rakshasa army troops of mighty prowess, terribly angry, were advancing towards wood dwellers (Vanara troops) and were intercepted by the Vanara troops."
सःतांबाणसहस्रेणविक्षोभ्यहरिवाहिनीम् ।।6.81.25।।हनूमन्तंहरिश्रेष्ठमिन्द्रजित् प्रत्युवाच ह ।,Indrajith shattered the army of monkeys with a thousand arrows. Hanuman the foremost Vanara replied to them as follows.
सुग्रीवस्त्वं च रामश्चयन्निमित्तमिहागताः ।।6.81.26।।तांवधिष्यामिवैदेहीमद्यैवतवपश्यतः ।,"""I will kill your Vaidehi today as you keep seeing her for whose sake Sugriva, you and Rama also came here,"" said Indrajith."
इमांहत्वाततोरामंलक्ष्मणंत्वां च वानर ।।6.81.27।।सुग्रीवं च वधिष्यामितंचानार्यंविभीषणम् ।,"""O Vanara! This day, having killed her, I will kill Rama, Lakshmana, and you, also Sugriva and that ignoble Vibheeshana."""
न हन्तव्याःस्त्रियश्चेतियद् ब्रवीषिप्लवङ्गम ।।6.81.28।।पीडाकरममित्राणांयत्स्यात्कर्तव्यमेवतत् ।,"""O Hanuman! You said women should not be killed. But whoever causes trouble to the enemy, action should be taken, said Indrajith."""
तमेवमुक्त्वारुदतींसीतांमयामयीं च ताम् ।।6.81.29।।शितधारेणखङ्गेननिजघानेन्द्रजित्स्वयम् ।,Indrajith having spoken like that killed that crying illusory Sita with a sharpedged sword.
यज्ञोपवीतमार्गेणभिन्नातेनतपस्विनी ।।6.81.30।।सापृथिव्यांपृथुश्रोणीपपातप्रियदर्शना ।,"Split diagonally, the ascetic woman with charming hips and pleasing countenance sank into the ground."
त्तामिन्द्रजित् स्त्रियंहत्वाहनूमन्तमुवाच ह ।।6.81.31।।मयारामस्यपश्येमांकोपेन च ।एषाविशस्तावैदेहीनिष्फलोवःपरिश्रमः ।।6.81.32।।,"Indrajith killed that woman and said to Hanuman"" see this Vaidehi, Rama's wife, cut up by my sword. Your exertion is useless now."""
ततःखडगेनमहताहत्वातामिन्द्रजित् स्वयम् ।हृष्टस्सरथमास्थायननाद च महास्वनम् ।।6.81.33।।,"Indrajith himself with his long sword killed her, then rejoiced, he ascended the chariot and roared in a loud tone."
वानराश्शुश्रुवुश्शब्दमदूरेप्रत्यवस्थिताः ।व्यादितास्यस्यनदतस्तद्दुर्गंसंश्रितस्यतु ।।6.81.34।।,"The sound of his roar was heard by the Vanaras waiting for war standing not far from there, which was difficult for Indrajith to access."
तथातुसीतांविनिहत्यदुर्मतिःप्रहृष्टचेतास्सबभूवरावणिः ।तंहृष्टरूपंसमुदीक्ष्यवानराविषण्णरूपास्सहसाप्रददुद्रुवुः ।।6.81.35।।,"The evil minded son of Ravana was happy at heart after killing Sita. Witnessing the happy form of Indrajith, the sorrowful Vanaras started running all at once.।। इत्यार्षेवाल्मीकीयेश्रीमद्रामायणेआदिकाव्येयुद्धकाण्डेएकाशीतितमस्सर्गः ।।This is the end of the eighty first sarga of Yuddha Kanda of the first epic, the holy Ramayana composed by sage Valmiki."
[Hanuman stops Vanaras running away from the battlefield. Terrific fight takes place between Vanaras and Rakshasas. Hanuman departs to Rama to inform him of Sita's killing by Indrajith. Departure of Indrajith to Nikumbhilam to offer oblations of blood in fire.]श्रुत्वातुभीमनिर्ह्रादंशक्राशनिसमस्वनम् ।वीक्षमाणादिशस्सर्वादुद्रुवुर्वानरर्षभा: ।।6.82.1।।,The bulls among Vanaras heard the roar which was like thunder and looking at Indrajith fled in all directions.
तानुवाचततःसर्वान्हनुमान् मारुतात्मजः ।विषण्णवदनान्दीनांस्त्रस्तान्विद्रवतःपृथक् ।।6.82.2।।,"Thereafter, Maruti's son, Hanuman said to all Vanaras who were looking sad, piteous, feeling singly out of fear, and running away."
कस्माद्विषण्णवदनाविद्रवध्वंप्लवङ्गमाः ।त्यक्तयुद्धसमुत्साहाश्शूरत्वंक्वनुवोगतम् ।।6.82.3।।,"""O monkeys! Why have you lost enthusiasm to fight, looking sad and running away? Where has your valour gone?"""
पृष्ठतोऽनुव्रजध्वंमामग्रतोयन्तमाहवे ।शूरैरनिजनोपेतैरयुक्तंहिनिवर्तितुम् ।।6.82.4।।,"""Return and come in front, close to me and follow me. It is not proper for you to win wars and be praised."""
एवमुक्तास्सुसङ्क्रुद्धावायुपुत्रेणधीमता ।शैलशृङ्गान् द्रुमांश्चवजगृहुर्हृष्टमानसाः ।।6.82.5।।,"Wise son of wind god having spoken in that way, delighted in mind the Vanaras seized peaks of mountains and also trees in great fury."
अभिपेतुश्चगर्जन्तोराक्षसान्वानरर्षभाः ।परिवार्यहनूमन्तमन्वयुश्चमहाहवे ।।6.82.6।।,"Surrounding Hanuman, the Vanara leaders followed him for a great fight."
स तैर्वानरमुख्यैश्चहनुमान्सर्वतोवृतः ।हुताशनइवार्चिष्मानदहच्छत्रुवाहिनीम् ।।6.82.7।।,Hanuman went surrounded by Vanara leaders who resembled flaming fire and began to consume the enemy troops like flaming fire.
स राक्षसानांकदनंचकारसुमहाकपिः ।वृतोवानरसैन्येनकालान्तकयोमोपमः ।।6.82.8।।,"The Vanara army surrounded that great monkey, Hanuman, who was like Yama, the god of death and caused havoc to Rakshasas."
स तुकोपेनचाविष्टःशोकेन च महाकपिः ।हनूमान्रावणिरथेमहतींपातयच्छिलाम् ।।6.82.9।।,"Hanuman, overtaken by anger, filled with great sorrow hurled a huge rock at the chariot of Ravana's son."
तामापतन्तींदृष्टवैवरथस्सारथिनातदा ।विधेयाश्वसमायुक्तोविदूरमपवाहितः ।।6.82.10।।,"Then seeing that rock coming towards the chariot yoked to obedient horses, the chariot rider drove it to a long distance."
तमिन्द्रजितमप्राप्यरथस्थंसहसारथिम् ।विवेशधरणींभित्त्वासाशिलाव्यर्थमुद्यता ।।6.82.11।।,That rock hurled by Hanuman failed to reach the chariot in which Indrajith was seated and also the charioteer. It cleaved the earth and entered.
पतितायांशिलायांतुव्यथितारक्षसांचमूः ।निपतन्त्या च शिलयाराक्षसामथिताभृशम् ।।6.82.12।।,As the rock fell on the battlefield the Rakshasa troops got alarmed and were violently crushed to death.
तमभ्यधावन् शतशोनदन्तःकाननौकसः ।तेद्रुमांश्चमहाकायागिरिशृङ्गाणिचोद्यताः ।।6.82.13।।,Those gigantic forest dwellers in hundreds seizing trees and rocks lifted and fought making loud noise.
क्षिपनीन्द्रजितंसङ्ख्येवानराभीमविक्रमाः ।वृक्षशैलमहावर्षंविसृजन्तःप्लवङ्गमाः ।।6.82.14।।शत्रूणांकदनंचक्रुर्नेदुश्चविविधैस्स्वनैः ।,"Courageous Vanaras, innumerable in number began to rain trees and rocks throwing on the enemies. The Rakshasas number rolled on the battlefield shouting in numerous tones."
वानरैसैर्महाभीमैर्घोररूपानिशाचराः ।।6.82.15।।वीर्यादभिहतावृक्षैर्व्यचेष्टन्तरणक्षितौ ।,"Night rangers of dreadful appearance beaten up with trees by most fierce Vanaras, fell on the battlefield and struck one another."
स्वसैन्यमभिवीक्ष्याथवानरार्दितमिन्द्रजित् ।।6.82.16।।प्रगृहीतायुधःक्रुद्धःपरानभिमुखोययौ ।,"Indrajith, looking at his own army tormented by the Vanaras, was enraged, and went towards the enemies' seizing weapons."
सःशरौघानवसृजन्स्वसैन्येनाभिसम्वृतः ।।6.82.17।।जघानकपिशार्दूलान्सुबहून्दृष्टविक्रमः ।,"Indrajith of unyielding valour, combining with his own army let go numerous arrows on the tigers of Vanaras and struck them."
शूलैःरशनिभिःखङ्गै: पट्टसै: कूटमुद्गरैः ।।6.82.18।।तेचाप्यनुचरास्तस्यवानरान्जघ्नुराहवे ।,"In the battle, followers of Indrajith struck the Vanaras with tridents, asanis, swords, sharp edged spears, and kutamudgaras."
स्कन्धविटपैश्शालैश्शिलाभिश्चमहाबलः ।।6.82.19।।हनूमान्कदनंचक्रेरक्षसांभीमकर्मणाम् ।,"Hanuman, who was endowed with great strength, killed Rakshasas capable of terrific tasks with trees having large trunks and branches and stones also."
सनिवार्यपरानीकमब्रवीत्तान्वनौकसः ।।6.82.20।।हनूमान् सन्निवर्तध्वं न नस्साध्यमिदंबलम् ।,"Hanuman made the enemy army retreat, and spoke to his own army,"" No use of defeating this army for us as our mission is not winning the army."""
त्यक्त्वाप्राणान्विवेष्टन्तोरामप्रियचिकीर्षवः ।।6.82.21।।यन्निमित्तंहियुध्यामोहतासाजनकात्मजा ।,"""To please Rama, we are giving up life. Let us make Rama know that the daughter of Janaka for whose sake we are fighting this war and giving up life has been killed."""
इममर्थंहिविज्ञाप्यरामंसुग्रीवमेव च ।।6.82.22।।तौयत्प्रतिविधास्येतेतत्करिष्यामहेवयम् ।,"""On telling this fact (that Indrajith has killed Sita) to Rama and Sugriva and knowing their reply we will do what is to be done."""
त्युक्त्वावानरश्रेष्ठोवारयन्सर्ववानरान् ।।6.82.23।।शनैश्शनैरसन्त्रस्तस्सबलस्सन्यवर्तत ।,"The foremost of the Vanaras, kept back all the Vanaras after speaking that way to the army and slowly and slowly retreated."
ततःप्रेक्ष्यहनूमन्तंव्रजन्तंयत्रराघवः ।।6.82.24।।स होतुकामोदुष्टात्मागतश्चैत्यंनिकुम्भिलाम् ।,"Thereafter, observing Hanuman going to Raghava, the evil minded Indrajith went to Nikumbhilam desiring to offer oblations at the sanctuary."
निकुम्भिलामधिष्ठायपावकंजुहवेन्द्रजित् ।।6.82.25।।यज्ञभूम्यांततोगत्वापावकस्तेनरक्षसा ।हूयमानःप्रजज्वालमांसशोणितभुक्तदा ।।6.82.26।।,"Indrajith reaching Nikumbhilam, the sacrificial ground, poured oblation of blood into the sacrificial fire for Devatas and the fire blazed."
सोऽर्चिःपिनद्धोददृशेहोमशोणिततर्पितः ।सन्ध्यागतइवादित्यःसुतीव्रोऽग्नि: समुत्थितः ।।6.82.27।।,The flame had swollen up with the offering of blood as oblation and risen. It was very bright and wrapped in the flames the fire resembled the sun.
अथेन्द्रजिद्राक्षभूतयेतुजुहावहव्यंविधिनाविधानवित् ।दृष्टवाव्यतिष्ठन्त च राक्षसास्तेमहासमूहेषुसमानयज्ञाः ।।6.82.28।।,"Thereafter, Indrajith, with Rakshasas well versed with traditions, poured offerings into the sacrificial fire, as great Rakshasa gathering seated there were watching.।। इत्यार्षेवाल्मीकीयेश्रीमद्रामायणेआदिकाव्येयुद्धकाण्डेद्व्यशीतितमस्सर्गः ।।This is the end of the eighty second sarga of Yuddha Kanda of the first epic the holy Ramayana composed by sage Valmiki."
[Sri Rama becomes unconscious on hearing of Sita's killing. Lakshmana prepares to fight.]राघवश्चापिविपुलंतंराक्षसवनौकसाम् ।श्रुत्वासङ्ग्रामनिर्घोषंजाम्बवन्तमुवाच ह ।।6.83.1।।,"Hearing the great noise of war between Rakshasas and Vanaras, Rama said to Jambavantha."
सौम्यनूनंहनुमताकृतंकर्मसुदुष्करम् ।श्रूयते च यथाभीमस्सुमहावायुधस्वनः ।।6.83.2।।,"""O gentle Jambavan! The terrifying sound of weapons is heard. Surely Hanuman has done a difficult task."""
तद्गच्छकुरुसाहाय्यंस्वबलेनाभिसम्वृतः ।क्षिप्रमक्षपतेतस्यकपिश्रेष्ठस्ययुध्यतः ।।6.83.3।।,"""O King of Bears! Accompanied by your army, go to the battlefield and help the best of monkeys."""
ऋक्षराक्षस्तथोक्तस्तुस्वेनानीकेनसम्वृतः ।आगच्छत्पश्चिमद्वारंहनूमान्यत्रवानरः ।।6.83.4।।,"Rama having spoken thus, King of Bears surrounded by Vanaras went to Hanuman at the western gate."
अथायान्तंहनूमन्तंददर्शर्क्षपतिपथि ।वानरैःकृतसङ्ग्रामैश्श्वसद्भिरभिसम्वृतम् ।।6.83.5।।,Then the Lord of Bears saw Hanuman accompanied by Vanaras who fought in war coming sighing.
दृष्टापथिहनूमांश्चतदृक्षबलमुद्यतम् ।नीलमेघनिभंभीमंसन्निवार्यन्यवर्तत ।।6.83.6।।,Hanuman seeing the terrific army of Bears marching like a dark cloud asked them to return and he also returned with them.
स तेनसहसैन्येनसन्निकर्षंमहायशाः ।शीघ्रमागम्यरामायदुःखितोवाक्यमब्रवीत् ।।6.83.7।।,Hanuman of great fame accompanied by army quickly came to Rama and submitted as follows.
समरेयुध्यमानानामस्माकंप्रेक्षतांपुरः ।जघानरुदतींसीतामिन्द्रजिद्रावणात्मजः ।।6.83.8।।,"""Ravana's son, Indrajith struck Sita, who was crying in front of us looking at us while we were fighting in war."""
उद्भ्रान्तचित्तस्तांदृष्टवाविषण्णोऽहमरिन्दमः ।तदहंभवतोवृतंविज्ञापयितुमागतः ।।6.83.9।।,"""O Tamer of enemies! Seeing her (Sita) bewildered in mind, worried, I have come to inform you accompanied by Vanaras."""
तस्यतद्वचनंश्रुत्वाराघवश्शोकमूर्चितः ।निपपाततदाभूमौछिन्नमूलंइवद्रुमः ।।6.83.10।।,"On hearing, Hanuman's words Raghava became deluded in sorrow and fell on the ground like a tree cut at the root."
तंभूमौदेवसङ्काशंपतितंदृश्यराघवम् ।अभिपेतुस्समुत्पत्यसर्वतःकपिसत्तमाः ।।6.83.11।।,"Seeing Raghava who is equal to god fallen on the ground, and the best of monkeys lifting him, the Vanaras from all over came jumping."
आसिञ्चन् सलिलैश्चैनंपद्मोत्पलसुगन्धिभिः ।प्रदहन्तमानासाद्यंसहसाग्निमिवोद्यतम् ।।6.83.12।।,"Reaching Rama, who was like a burning fire that has risen up and suddenly fallen, the Vanaras sprinkled water with fragrance of lotuses and lilies on Rama just as sprinkling water on an inextinguishable fire that has flared up suddenly."
तंलक्ष्मणोऽथबाहुभ्यांपरिष्वज्यसुदुःखितः ।उवाचराममस्वस्थंवाक्यंहेत्वर्थसम्युतम् ।।6.83.13।।,"Then, Lakshmana who was very worried held the arms of Rama who was unwell and spoke these meaningful words."
शुभेवर्त्मनितिष्ठन्तंत्वामार्यविजितेन्द्रियम् ।अनर्थेभ्यो न शक्नोतित्रातुंधर्मोनिरर्थकः ।।6.83.14।।,"""O Noble Rama! If You, who have gained over senses and sticking to a virtuous path are not protected, from this calamity by righteousness, then righteousness is useless."""
भूतानांस्थावाराणां च जङ्गमानां च दर्शनम् ।यथास्ति न तथाधर्मस्तेननास्तीतिमेमतिः ।।6.83.15।।,""" As animate and inanimate beings are seen experiencing joy at present, righteousness is not the cause of joy, I think so."""
यथैवस्थावरंव्यक्तंजङ्गमं न तथाविधम् ।नायमर्थस्तथायुक्तस्त्वद्विधो न विपद्यते ।।6.83.16।।,"""Just as inanimate beings which are seen happy and animate are also seen in the same manner, in which case that righteousness alone prospers is not there (for a person like you would not suffer). Knowing this you should not suffer."""
यद्यधर्मोभवेद्भूतोरावणोनरकंव्रजेत् ।भवांश्चधर्मसम्युक्तोनैवंव्यसनमाप्नुयात् ।।6.83.17।।,"""If there is unrighteousness, Ravana should be in hell. You who are endowed with righteousness should not have agony."""
तस्य च व्यसनाभावाद्व्यसनंचागतेत्वयि ।धर्मोभवत्यधर्मश्चपरस्परविरोधिनौ ।।6.83.18।।,""" As Ravana has no sorrow and you have experienced agony the contraries of each other have changed the roles of righteousness and unrighteousness."""
धर्मेणोपलभेद्धर्ममधर्मंचाप्यधर्मतः ।यद्यधर्मेणयुज्येयुर्येष्वधर्मःप्रतिष्ठितः ।।6.83.19।।यदिधर्मेणवियुज्येरन्नधर्मरुचयोजनाः ।धर्मेणचरतांधर्मंचैषांधर्मफलंभवेत् ।।6.83.20।।,"""The righteous attains the benefit through righteous means, and the unrighteous suffer by unrighteous means. If unrighteousness is rooted in the unrighteous and are pleased with unrighteousness they will be deprived of the result of righteousness. It is not otherwise."""
यस्मादर्थाविवर्धन्तेयेष्वधर्मःप्रतिष्ठितः ।क्लिश्यन्तेधर्मशीलाश्चतस्मादेतौनिरर्थकौ ।।6.83.21।।,"""Since those rooted in unrighteous develop and are wealthy, and those who follow dharma suffer both these are meaningless."""
वध्यन्तेपापकर्माणोयद्यधर्मेणराघव ।वधकर्महतोऽधर्मः स हतःकिंवधिष्यति ।।6.83.22।।,"""Righteousness and unrighteousness are forms of actions, sinful or not sinful. If sinful action is unrighteous, those who have done sinful actions should suffer. Since sinful action is momentary, and as soon as the action is over unrighteousness is also gone. That being so how can unrighteousness cause pain to anyone?"""
अथवाविहितेनायंहन्यतेहन्तिवापरम् ।विधिरालिप्यतेतेन न स पापेनकर्मणा ।।6.83.23।।,"""Or else if a man is destroyed by killing another, destiny which is engendered by the sinful action suffers and not the doer of sinful action."""
अदृष्टप्रतिकारेणत्वव्यक्तेनासतासता ।कथंशक्यंपरंप्राप्तुंधर्मेणारिविकर्षण ।।6.83.24।।,"""O Crusher of enemies! How does righteousness get encountered? It is not seen. How to know whether it is real or unreal? Is it possible to know that the best result is attained by righteousness."""
यदिसत्स्यात्सतांमुख्यनासत्स्यत्तवकिञ्चन ।त्वयायदीदृशंप्राप्तंतस्मात्सन्नोपपद्यते ।।6.83.25।।,"""O foremost among the victorious! To you, who are a jewel no evil should accrue. Since such difficulty has been faced by you, the fact that good actions result in good destiny is not true."""
अथवादुर्बलःक्लीबोबलंधर्मोऽनुवर्तते ।दुर्बलोहृतमर्यादो न सेव्यइतिमेमतिः ।।6.83.26।।,"""Or else dharma becomes feeble, ineffective, submits to might, then it is better not to follow such dharma which is feeble, I think."""
बलस्ययदिचेद्धर्मोगुणभूतःपराक्रमे ।धर्ममुत्सृज्यवर्तस्वयथाधर्मेतथाबले ।।6.83.27।।,"""Giving up predominance of virtue, seek courage and submit to might for succeeding in action. Seek might just as you have sought dharma earlier for success."""
अथचेत्सत्यवचनंधर्म: किलपरन्तप ।अनृतस्त्वय्यकरुणःकिं न बद्धस्त्वयापिता ।।6.83.28।।,"""O scorcher of enemies! If you consider speaking the truth is dharma, why did you not bind your father (who promised to give the kingdom) and was not compassionate (spoke untruth later)."""
यदिधर्मोभवेद्भूतअधर्मोवापरन्तप ।न स्महत्वामुनिंवज्रीकुर्यादिज्यांशतक्रतुः ।।6.83.29।।,"""Indra killed an ascetic (Viswarupa) and did fire sacrifice. If dharma alone is his duty, he could have done hundreds of fire sacrifices and not have killed the ascetic. If adharma is duty he would have killed the ascetic and not done fire sacrifice."""
अधर्मसंश्रितोधर्मोविनाशयतिराघव ।सर्वमेतद्यथाकामंकाकुत्स्थकुरुतेनरः ।।6.83.30।।,"""Kakuthsa Rama! Kings followed dharma and adharma both according to context. Whether following dharma or adharma destruction is happening. Therefore, humans keep doing both as per their desire."""
ममचेदंमतंतातधरोऽयमितिराघव ।धर्ममूलंत्वयाछिन्नंराज्यमुत्सृजतातदा ।।6.83.31।।,"""Dear Raghava! In my opinion also depending on desire and context, following dharma or adharma is proper. You have severed the roots of dharma by giving up the kingdom."""
अर्थेभ्योहिप्रवृद्धेभ्यःसम्वृत्तेभ्यस्ततस्ततः ।क्रियाःसर्वाःप्रवर्तन्तेपर्वतेभ्यःइवापगाः ।।6.83.32।।,"""Prosperity is augmented gradually and developed by all means just as rivers flow from mountains, all undertakings follow conducive to success."""
अर्थेनहिविमुक्तस्यपुरुषस्याल्पचेतसः ।विच्छिद्यन्तेक्रियास्सर्वाग्रीष्मेकुसरितोयथा ।।6.83.33।।,"""Just like streams dry up in summer, if one who is of meagre intelligence and forsakes wealth, all his actions will be interrupted."""
सोऽयमर्थंपरित्यज्यसुखकामःसुखैधितः ।पापमारभतेकर्तुंतदादोषःप्रवर्तते ।।6.83.34।।,"""If one who has been happy seeks happiness on renouncing wealth then proceeds to perform sinful actions it is a mistake."""
यस्यार्थास्तस्यमित्राणियस्यार्थास्यस्यबान्धवाः ।यस्यार्थास्सपुमान्लोकेयस्यार्थाः स च पण्डितः ।।6.83.35।।,"""Friends gather round him in whom riches abide. Relations stand by him who has wealth. He is considered manly in whom wealth abides, and he is learned who has wealth."""
यस्यार्थास्स च विक्रान्तोयस्यार्थास्स च बुद्धिमान् ।यस्यार्थास्समहाभागोयस्यार्थास्समहागुणः ।।6.83.36।।,"He is gallant to whom wealth has flown, he is intelligent in whom wealth abides, he is glorious in whom wealth exists and he is superior in great virtues in whom wealth found receptacle."
अर्थस्यैतेपरित्यागेदोषाःप्रव्याहृतामया ।राज्यमुत्सृजतावीरयेनबुद्धिस्त्वयाकृता ।।6.83.37।।,"'If you give up wealth the evils will follow you', said I. Now you left the kingdom. The basis on which you made such a resolve is not known to me."
यस्यार्थाःधर्मकामार्थास्तस्यसर्वंप्रदक्षिणम् ।अधनेनार्थकामेननार्थश्शक्योविचिन्वता ।।6.83.38।।,For one who has wealth all his actions of dharma would give pleasure and favourable. One who has no wealth and is worrying about it can't attain it.
हर्षःकामश्चदर्पश्चधर्मःक्रोधश्शमोदमः ।अर्थादेतानिसर्वाणिप्रवर्तन्तेनराधिप ।।6.83.39।।,"""O Rama! Desire, delight, pride, virtue, anger, forgiveness, fortitude all these are effective through wealth."""
येषांनश्यत्ययंलोकश्चरतांधर्मचारिणाम् ।तेऽर्थास्त्वयि न दृश्यन्तेदुर्दिनेषुयथाग्रहाः ।।6.83.40।।,"""Even if there is wealth if one renunciates wealth and follows dharma in this world they perish like planets on cloudy days."""
त्वयिप्रव्रजितेवीरगुरोश्चवचनेस्थिते ।रक्षसापहृताभार्याप्राणैःप्रियतरातव ।।6.83.41।।,"""O heroic Rama! You have been faithful to the promise to your father and left home following dharma (giving up wealth), and your dear wife who is your life has been abducted by Rakshasa."""
तदद्यविपुलंवीरदुःखमिन्द्रजिताकृतम् ।कर्मणाव्यपनेष्यामितस्मादुत्तिष्ठराघव ।।6.83.42।।,"""Get up, heroic Raghava! I will get rid of the agony caused to you by Indrajith, by the action."""
उत्थिष्ठनरशार्दूलदीर्घबाहोधृतव्रत ।किमात्मानंमहात्मानंमात्मानं न बुध्यसे ।।6.83.43।।,"""O tiger among men! O broad shouldered endowed with fortitude! Why do you not know yourself that you are a great soul and doer of action?"""
अयमनघतवोदितःप्रियार्थंजनकसुतानिधनंनिरीक्ष्यरुष्टः ।सरथगजहयांसराक्षसेन्द्रांभृशमिषुभिर्विनिपातयामिलङ्काम् ।।6.83.44।।,"""O sinless one! After considering the destruction of Janaka's daughter, in my anger and out of my love to you, I have spoken to you in this manner. I shall destroy Lanka, with its charioteer, elephants and horses, Rakshasa king immediately with my arrows.""।। इत्यार्षेवाल्मीकीयेश्रीमद्रामायणेअदिकव्येयुद्धकाण्डेत्ऱ्यशीतितमस्सर्ग: ।।This is the end of the eighty third sarga of Yuddha Kanda of the first epic the holy Ramayana composed by sage Valmiki."
[Vibheeshana consoles Rama telling about the trick of Indrajith in killing illusory Sita. Vibheeshana urges Lakshmana to proceed to Nikumbha to fight.]राममाश्वासयानेतुलक्ष्मणेभ्रातृवत्सले ।निक्षिप्यगुल्मान् स्वस्थानेतत्रागच्छद्विभीषणः ।।6.84.1 ।।,"As Lakshmana was comforting his affectionate brother, Vibheeshana came to Rama assigning the troops to reach their respective places."
नानाप्रहरणैर्वीरैश्चतुर्भिस्सचिवैर्वृत: ।नीलाञ्जनचयाकारैर्मातङ्गैरिवयूथप ।।6.84.2।।,"Accompanied by the four ministers surrounded by four ministers resembling leaders of elephants, who looked dark like collyrium, Vibheeshana came to highsouled Rama. He witnessed Vanaras whose eyes were filled with tears."
राघवं च महात्मानमिक्ष्वाकुकुलनन्दनम् ।ददर्शमोहमापन्नंलक्ष्मणस्याङ्गमाश्रितम् ।।6.84.3।।,"He (Vibheeshana) saw the great soul, the delight of the Ikshvaku race deluded, distressed, and lying on the lap of Lakshmana."
व्रीडितंशोकसन्तप्तंदृष्टवारामंविभीषणः ।अन्तर्धुःखएनदीनात्माकिमेतदितिसोऽब्रवीत् ।।6.84.5।।,"Vibheeshana was pained to see Rama immersed in grief, depressed in spirit, and asked for What is all this grief for?"
विभीषणमुखंदृष्टवासुग्रीवंतांश्चवानरान् ।लक्ष्मणोवाचमन्दार्थमिदंबाष्पपरिप्लुतः ।।6.84.6।।,"Lakshmana looking at Sugriva's face and also at the Vanaras, his eyes bathed in tears spoke in a dull tone."
हताइन्द्रजितासीताइतिश्रुत्वैवराघवः ।हनूमद्वचनात्सौम्यततोमोहमुपागतः ।।6.84.7।।,"""O Noble one! On hearing Hanuman that Sita is killed by Indrajith, Rama is deluded', said Lakshmana to Vibheeshana."""
कथयन्तंतुसौमित्रिंसन्निवार्यविभीषणः ।पुष्कलार्थमिदंवाक्यंविसंज्ञंराममब्रवीत् ।।6.84.8।।,"Vibheeshana spoke these meaningful words to Rama, who was unconscious, restraining Saumithri from speaking."
मनुजेन्द्रार्थरूपेणयदुक्ततुहनूमता ।तदयुक्तमहंमन्येसागरस्येवशोषणम् ।।6.84.9।।,"""I think that what has been spoken by Hanuman as truth (that Sita has been killed) is like drying up an ocean."""
अभिप्रायंतुजानामिरावणस्यदुरात्मनः ।सीतांप्रतिमहाबाहो न च घातंकरिष्यति ।।6.84.10।।,"""O mighty armed Rama! with reference to Sita, you do not know Ravana's opinion. He will never kill Sita."""
याच्यमानःसुबहुशोमयाहितचिकीर्षुणा ।वैदेहीमुत्सृजस्वेति न च तत्कृतवान्वचः ।।6.84.11।।,"""Though I pleaded Ravana to return Vaidehi for his welfare, he did not accept my word."""
नैवसाम्ना न दानेन न भेदेनकुतोयुधा ।साद्रष्टुमपिशक्येतनैवचान्येनकेनचित् ।।6.84.12।।,"""She can't be perceived by recourse, by charity, by dissension or even by war. Why again any other means. There is no chance."""
