content,explanation
इमास्ता मन्मथवतां हिताः प्रतिहता दिशः।अनुलिप्ता इव घनैर्नष्टग्रहनिशाकराः4.28.13।।,"'Smeared as it were with dense clouds and therefore blocked the directions in which planets including the Moon cease to appear are favourable to lovers. The Moon is said to accenuate the pangs of separation from one's ladylove. Hence the quarters in which the Moon and the stars are hidden by clouds, have been favourable to the lovelorn."
चिद्बाष्पाभिसंरुद्धान् वर्षागमसमुत्सुकान्।कुटजान्पश्य सौमित्रे पुष्पितान्गिरिसानुषु4.28.14।।मम शोकाभिभूतस्य कामसन्दीपनान् स्थितान्।,'O Saumitri look at the kutaja flowers standing on the mountain slopes withered by the heat. They welcome the fresh showers of rain and rekindle passion in me even though my heart is overwhelmed with grief.
रजः प्रशान्तं सहिमोऽद्य वायुर्निदाघदोषप्रसराः प्रशान्ताः।स्थिता हि यात्रा वसुधाधिपानांप्रवासिनो यान्ति नरास्स्वदेशान्4.28.15।।,'Now the dust has settled and the wind carrying mist is cool. The torments of summer have ceased. The expeditions of kings have come to a stop and the travellers return to their native land.
सम्प्रस्थिता मानसवासलुब्धाः प्रियान्विताः सम्प्रति चक्रवाकाः।अभीक्ष्णवर्षोदकविक्षतेषु यानानि मार्गेषु न सम्पतन्ति4.28.16।।,'Desirous of living in Manasa lake swans have set out on their journey and the chakravaka birds are now united with their mates. The carts move not on the roads damaged by heavy rains.
क्वचित्प्रकाशं क्वचिदप्रकाशं नभः प्रकीर्णाम्बुधरं विभाति।क्वचित्क्वचित्पर्वतसन्निरुद्धं रूपं यथा शान्तमहार्णवस्य4.28.17।।,'The sky which is visible here is not visible there due to clouds scattered. It looks bright (blue) here and dull there. It appears like an unruffled ocean interspersed with hills here and there.
व्यामिश्रितं सार्जकदम्बपुष्पै र्नवं जलं पर्वतधातुताम्रम्।मयूरकेकाभिरनुप्रयातं शैलापगाश्शीघ्रतरं वहन्ति4.28.18।।,"'The mountainstreams of rainwater mingled with sarja and kadamba flowers carry fresh water swiftly to the ocean along with the deposits of red mineral rocks of the mountain. Hark, the peacock cries."
रसाकुलं षट्पदसन्निकाशं प्रभुज्यते जम्बुफलं प्रकामम्।अनेकवर्णं पवनावधूतं भूमौ पतत्याम्रफलं विपक्वम्4.28.19।।,"'The black bees like jambu fruits full of sweet juice. People share them to their hearts  content, while the mango fruits which take multiple colours on getting ripened drop on the ground shaken by the wind."
विद्युत्पताकास्सबलाकमालाःशैलेन्द्रकूटाकृतिसन्निकाशाः।गर्जन्ति मेघाः समुदीर्णनादाः मत्ता गजेन्द्रा इव संयुगस्थाः4.28.20।।,"The clouds that resemble high mountain peaks, having their banners of lightning with rows of herons as garlands give out loud peals of thunder like elephants in rut trumpet in battlearray.  "
वर्षोदकाप्यायितशाद्वलानि प्रवृत्तनृत्तोत्सवबर्हिणानि।वनानि निर्वृष्टवलाहकानि पश्यापराह्णेष्वधिकं विभान्ति4.28.21।।,"'The tender green grass of the forest is shining with rainwater, the peacocks are having dance festival and the forests look more enchanting  in the afternoon."
समुद्वहन्त स्सलिलातिभारं बलाकिनो वारिधरा नदन्तः।महत्सु शृङ्गेषु महीधराणां विश्रम्य विश्रम्य पुनः प्रयान्ति4.28.22।।,'The huge rumbling clouds on the high mountain peaks carry heavy load of water. Now they rest and now resume their journey accompanied by herons.
मेघाभिकामा परिसम्पतन्ती सम्मोदिता भाति बलाकपङ्क्तिः।वातावधूता वरपौण्डरीकी लम्बेव माला रचिताम्बरस्य4.28.23।।,"'The happy rows of herons flying in the sky to meet the clouds, appear like a long garland of choice white lotuses strung together hanging in the sky."
बालेन्द्रगोपान्तरचित्रितेन विभाति भूमिर्नवशाद्वलेन।गात्रानुपृक्तेन शुकप्रभेण नारीव लाक्षोक्षितकम्बलेन4.28.24।।,"'The earth shines with freshgrown, tender grass speckled here and there with small Indragopa insects. It appears like a woman wearing a parrotgreen veil sprinkled with red lac dye."
निद्रा शनैः केशवमभ्युपैति द्रुतं नदी सागरमभ्युपैति।हृष्टा बलाका घनमभ्युपैति कान्ता सकामा प्रियमभ्युपैति4.28.25।।," 'Sleep steals over Lord Visnu. The rivers run swiftly to the sea, the female herons fly to catch the clouds joyfully. The young bride eagerly approaches her dear lord. (It is believed that Lord Visnu goes to sleep during chaturmasya, ie. from Asarh to Kartik)"
जाता वनान्ताश्शिखिसम्प्रनृत्ता जाताः कदम्बाः सकदम्बशाखाः।जाता वृषा गोषु समानकामा जाता मही सस्यवनाभिरामा4.28.26।।,'Peacocks dance in the forest. The branches of the kadamba trees get filled with flowers. Bulls long for union with the cows. The earth looks beautiful with green crops and trees. 
वहन्ति वर्षन्ति नदन्ति भान्ति ध्यायन्ति नृत्यन्ति समाश्वसन्ति।नद्यो घना मत्तगजा वनान्ताः प्रियाविहीनाश्शिखिनः प्लवङ्गमाः4.28.27।।,'The clouds are raining. The rivers are flowing. Proud elephants are trumpeting. Those separated from their loved ones are brooding. The monkeys are quiet and the peacocks are dancing.
प्रहर्षिताः केतकपुष्पगन्धमाघ्राय हृष्टा वननिर्झरेषु।प्रपातशब्दाकुलिता गजेन्द्रास्सार्धं मयूरै स्समदा नदन्ति4.28.28।।,"'The lordly elephants get intoxicated with the fragrance of ketaki flowers, the noise of waterfalls and the cackle of peacocks and they give out a shrill trumpet."
धारानिपातैरभिहन्यमानाः कदम्बशाखासु विलम्बमानाः।क्षणार्जितं पुष्परसावगाढं शनैर्मदं षट्चरणास्त्यजन्ति4.28.29।।,"'Having sucked honey from the flowercups filled with honey, the bees are shedding their drunkenness slowly and hanging on the branches of kadamba trees, smitten with showers."
अङ्गारचूर्णोत्करसन्निकाशैः फलैस्सुपर्याप्तरसैस्समृद्धैः।जम्बूद्रुमाणां प्रविभान्ति शाखाःनिलीयमाना इव षट्पदौघैः4.28.30।।,"'The branches of jambu trees profusely  filled with fruits appear like piled up balls of charcoal, while swarms of bees rest on the branches on the jambu trees. "
तटित्पताकाभिरलङ्कृतानामुदीर्णगम्भीरमहारवाणाम्।विभान्ति रूपाणि बलाहकानां रणोद्यतानामिव वानरणानाम्4.28.31।।,"'The rainclouds decorated with banners of lightning and giving out peals of thunder shine like elephants in rut trumpeting, eager to fight in battle."
मार्गानुगश्शैलवनानुसारी सम्प्रस्थितो मेघरवं निशम्य।युद्धाभिकामः प्रतिनादशङ्की मत्तो गजेन्द्रः प्रतिसन्निवृत्तः4.28.32।।,"'Intoxicated elephants on their march along the mountain in the forest, hear the thundering sounds of clouds and suspecting it to be the call of proud elephants to fight turn back.  "
क्वचित्प्रगीता इव षट्पदौघैःक्वचित्प्रनृत्ता इव नीलकण्ठैः।क्वचित्प्रमत्ता इव वारणेन्द्रैर्विभान्त्यनेकाश्रयिणो वनान्ताः4.28.33।।,'Swarms of bees hum here. Peacocks dance there. Intoxicated elephants sport in water in other places. (Thus)  the forest shows its many features.
कदम्बसर्जार्जुनकन्दलाढ्या वनान्तभूमिर्नववारिपूर्णा।मयूरमत्ताभिरुतप्रनृत्तैरापानभूमिप्रतिमा विभाति4.28.34।।,"'The forest region with its various types of trees like kadamba, sarja and arjuna trees and full of fresh water shines like a tavern where girls in the form of peahens dance in excitement. "
मुक्तासकाशं सलिलं पतद्वै सुनिर्मलं पत्रपुटेषु लग्नम्।हृष्टा विवर्णच्छदना विहङ्गास्सुरेन्द्रदत्तं तृषिताः पिबन्ति4.28.35।।,"'Thirsty birds rejoice drinking exceedingly pure water held in leafcups offered by Indra (in the form of rain), which looks like pearls collected in the leafcups. As the drops fall on them the hue of their wings seems to change (fade)."
षट्पादतन्त्रीमधुराभिधानं  प्लवङ्गमोदीरितकण्ठतालम्।आविष्कृतं मेघमृदङ्गनादैर्वनेषु सङ्गीतमिव प्रवृत्तम्4.28.36।।,"'The sweet humming of bees like the music of string instruments (Vina), the croaking of frogs, the rumbling of clouds sounding like the beating of drums make it appear as if a musical concert has started in the forest."
क्वचित्प्रनृत्तै: क्वचिदुन्नदद्भिः क्वचिच्च वृक्षाग्रनिषण्णकायैः।व्यालम्बबर्हाभरणैर्मयूरैर्वनेषु सङ्गीतमिव प्रवृत्तम्4.28.37।।,'Here the peacocks are dancing and there they are singing. Elsewhere they are reclining on treetops with their big plumage hanging down. It appears as though the peacocks have started a musical concert in the forest.
स्वनैर्घनानां प्लवगाः प्रबुद्धाःविहाय निद्रां चिरसन्निरुद्धाम्।अनेकरूपाकृतिवर्णनादाः नवाम्बुधाराभिहता नदन्ति4.28.38।।,"'Frogs of different forms, colours and sounds are croaking, awakened from their long sleep by the thunders of clouds and flow of fresh rainwater."
नद्यस्समुद्वाहितचक्रवाकास्तटानि शीर्णान्यपवाहयित्वा।दृप्ता नवप्राभृतपूर्णभोगाः द्रुतं स्वभर्तारमुपोपयान्ति4.28.39।।,"'Washing away their broken banks which obstruct their way to the sea, the bloated rivers like proud young ladies with chakravaka birds borne on their surface ,which look like protruberant breasts, rush swiftly to meet their lord, the sea, chosen for full enjoyment with the gifts of flowers."
नीलेषु नीला: प्रविभान्ति सक्ताः मेघेषु मेघा नववारिपूर्णाः।दवाग्निदग्धेषु दवाग्निदग्धाश्शैलेषु शैला इव बद्धमूलाः4.28.40।।,"'Dark clouds filled with fresh water, leaning on dark clouds appear like boulders of rock, scorched with wild fire with their bases yet firmly rooted shining."
प्रहृष्टसन्नादितबर्हिणानि सशक्रगोपाकुलशाद्वलानि।चरन्ति नीपार्जुनवासितानि गजास्सुरम्याणि वनान्तराणि4.28.41।।,"'Elephants roam the forestland inhabited by peacocks making noise out of joy, where the grassy land is filled with crawling Indragopa insects and the fragrance of kadamba and arjuna blossoms."
नवाम्बुधाराहतकेसराणि द्रुतं परित्यज्य सरोरुहाणि।कदम्बपुष्पाणि सकेसराणि नवानि हृष्टा भ्रमराः पतन्तिः4.28.42।।,'The bees have quit the lotus filaments destroyed by the rain and happily move quickly towards fresh filaments of kadamba flowers.
मत्ता गजेन्द्रा मुदिता गवेन्द्रा वनेषु विश्रान्ततरा मृगेन्द्रा।रम्या नगेन्द्रा निभृता नरेन्द्राः प्रक्रीडितो वारिधरैस्सुरेन्द्रः4.28.43।।," 'Intoxicated elephants roam the forest. Mighty bulls rejoice. Kings of beasts (lions) lounge. Mountains look beautiful. Kings relax. While Indra, lord of the gods, sports with clouds."
मेघास्समुद्धूतसमुद्रनादाःमहाजलौघैर्गगनावलम्बाः।नदीस्तटाकानि सरांसि वापीर्महीं च कृत्स्नामपवाहयन्ति4.28.44।।,"'With their big torrents, clouds hanging over the sky, drowning the roar of the sea, make the rivers, ponds, lakes and tanks overflow and flood the entire earth."
वर्षप्रवेगा विपुलाः पतन्ति प्रवान्ति वातास्समुदीर्णघोषाः।प्रणष्टकूलाः प्रवहन्ति शीघ्रं  नद्योजलैर्विप्रतिपन्नमार्गाः4.28.45।।,'Torrents of rain pour at great speed. Winds roar. Rivers flow swiftly changing their direction due to breach in the banks 
नरैर्नरेन्द्रा इव पर्वतेन्द्रास्सुरेन्द्रदत्तै: पवनोपनीतैः।घनाम्बुकुम्भैरभिषिच्यमाना रूपं श्रियं स्वामिव दर्शयन्ति4.28.46।।,"'The mountains are consecrated with waterpitchers of clouds brought by the winds, offered by Lord Indra. Just as kings, consecrated by men, display their majesty, the mountains exhibit their form and glory. (Clouds are compared with water pots)"
घनोपगूढं गगनं सतारं न भास्करो दर्शनमभ्युपैति।नवैर्जलौघैर्धरणी विसृप्ता तमो विलिप्ता न दिशः प्रकाशाः4.28.47।।,"'Ennveloped by clouds, the Sun and stars are not visible. The earth glides with the flow of fresh waters. The directions are not clear, covered by darkness."
महान्ति कूटानि महीधराणां धाराभिधौतान्यधिकं विभान्ति।महाप्रमाणैर्विपुलैः प्रपातैर्मुक्ताकलापैरिव लम्बमानैः4.28.48।।,'The huge mountain peaks are washed by the heavy downpour of rain which look like long strings of pearls hanging.
शैलोपलप्रस्खलमानवेगाश्शैलोत्तमानां विपुलाः प्रपाताः।गुहासु सन्नादितबर्हिणासुहारा विकीर्यन्त इवावभान्ति4.28.49।।,"'The waterfalls rushing down the rocks on the huge mountains and flowing through caves, and peacocks singing create an image of broken and scattered chains of pearls."
शीघ्रप्रवेगा विपुलाः प्रपाताः निर्धौतशृङ्गोपतला गिरीणाम्।मुक्ताकलापप्रतिमाः पतन्तो महागुहोत्सङ्गतलैर्ध्रियन्ते4.28.50।।,'The fast flow of waterfalls spread over vast areas completely wash the surroundings  of the mountain peaks. It appears like chains of pearls collected in the lap of huge caves.
सुरतामर्दविच्छिन्नास्स्वर्गस्त्रीहारमौक्तिकाः।पतन्ति चातुला दिक्षु तोयधारास्समन्तत:4.28.51।।,"'The strings of incomparable waterfalls all over the mountain appear as though pearls from the chains of sexually indulgent celestial women are dropping down from heaven, broken through physical friction."
निलीयमानैर्विहगैर्निमीलद्भिश्च पङ्कजैः।विकसन्त्या च मालत्या गतोऽस्तं ज्ञायते रविः4.28.52।।,"'The time of the setting Sun (as he remains invisible the whole day) is known  only by the birds reaching out to their dwellings for rest, and by the closing of lotuses and blossoming jasmines."
वृत्ता यात्रा नरेन्द्राणां सेना प्रतिनिवर्तते।वैराणि चैव मार्गाश्च सलिलेन समीकृताः4.28.53।।,'Expeditions by kings come to a stop. The army returns. The flow of water blocks the roads. It suspends enmity (between states).
मासि प्रोष्ठपदे ब्रह्म ब्राह्मणानां विवक्षताम्।अयमध्यायसमयस्सामगानामुपस्थितः4.28.54।।,'The month of Bhadrapada meant for the recitation of the Vedas by brahmins and for those desirous of singing  Sama Veda has started.
निवृत्तकर्मायतनो नूनं सञ्चितसञ्चयः।आषाढीमभ्युपगतो भरतः कोसलाधिपः4.28.55।।,"'Surely Bharata, king of Kosala, would have completed the collection of all his requirement before the commencement of the month of Asarh."
नूनमापूर्यमाणायास्सर्वव्या वर्धते रयः।मां समीक्ष्य समायान्तमयोध्याया इव स्वनः4.28.56।।,"'Just as the cheerful voices of people of Ayodhya rise as soon as they see me returning, certainly the speed of river Sarayu is rising, filled with rain water."
इमास्फीतगुणा वर्षास्सुग्रीवस्सुखमश्नुते।विजितारिः सदारश्च राज्ये महति च स्थितः4.28.57।।,"'Having defeated his enemy, Sugriva with his wife during the rainy season is wellestablished in the kingdom,  abounding in merits."
अहं तु हृतदारश्च राज्याच्य महतश्च्युतः।नदीकूलमिव क्लिन्नमवसीदामि लक्ष्मण।।4.28.58।।,'O Lakshmana I have lost my wife. I have been dethroned from the mighty kingdom. I am sinking like a river bank overflowed.
शोकश्च मम विस्तीर्णो वर्षाश्च भृशदुर्गमाः।रावणश्च महान् शत्रुरपारं प्रतिभाति मे4.28.59।।," 'My sorrow which increases, the rains which make it hard to cover distances and Ravana the great enemyall these appear difficult to conquer."
अयात्रां चैव दृष्ट्वेमां मार्गांश्च भृशदुर्गमान्।प्रणते चैव सुग्रीवे न मया किञ्चिदीरितम्4.28.60।।,
अपि चातिपरिक्लिष्टं चिराद्दारैस्समागतम्।आत्मकार्यगरीयस्त्वाद्वक्तुं नेच्छामि वानरम्4.28.61।।,"'Since Sugriva has gone through great difficulties and is reunited with his wives after a long time and since our task is great, I did not desire to speak to him now."
स्वयमेव हि विश्रम्य ज्ञात्वा कालमुपागतम्।उपकारं च सुग्रीवो वेत्स्यते नात्र संशयः4.28.62।।,
तस्मात्कालप्रतीक्षोऽहं स्थितोऽस्मि शुभलक्षण।सुग्रीवस्य नदीनां च प्रसादममनुपालयन्4.28.63।।,'O Lakshmana of auspicious qualities I will wait for the proper time to appease Sugriva as well as the rivers. 
उपकारेण वीरस्तु प्रतीकारेण युज्यते।अकृतज्ञोऽप्रतिकृतो हन्ति सत्त्ववतां मनः4.28.64।।,A hero should in return help whoever has helped him. An ungrateful person hurts the heart of the virtuous by not returning the assistance.'
अथैवमुक्तः प्रणिधाय लक्ष्मणःकृताञ्जलिस्तत्प्रतिपूज्य भाषितम्।उवाच रामं स्वभिरामदर्शनंप्रदर्शयन्दर्शनमात्मनश्शुभम्4.28.65।।,"Having heard this, Lakshmana expressed his considered opinion with due respect to handsome Rama:"
यथोक्तमेतत्तव सर्वमीप्सितंनरेन्द्र कर्ता नचिराद्धरीश्वरः।शरत्प्रतीक्षः क्षमतामिमं भवान्जलप्रपातं रिपुनिग्रहे धृतः4.28.66।।,"'O Rama come Autumn, Sugriva will soon do all that you desire. Bear with the rains. Stay steadfast (in your determination) to destroy the enemy.इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये किष्किंधाकाण्डे अष्टाविंशस्सर्गः।।Thus ends the twentyeighth sarga of Kishkindakanda of the Holy Ramayana, the first epic, composed by sage Valmiki."
[Hanuman awakens Sugriva from slumber -- advises to initiate the search Vaidehi.]समीक्ष्य विमलं व्योम गतविद्युद्वलाहकम्।सारसाकुलसङ्घुष्टं रम्यज्योत्स्नानुलेपनम्4.29.1।।समृद्धार्थं च सुग्रीवं मन्दधर्मार्थसङ्ग्रहम्।अत्यर्थमसतां मार्गमेकान्तगतमानसम्4.29.2।।निर्वृत्तकार्यं सिद्धार्थं प्रमदाभिरतं सदा।प्राप्तवन्तमभिप्रेतान्सर्वानेव मनोरथान्4.29.3।।स्वां च पत्नीमभिप्रेतां तारां चापि समीप्सिताम्।विहरन्तमहोरात्रं कृतार्थं विगतज्वरम्4.29.4।।क्रीडन्तमिव देवेशं नन्दनेऽप्सरसां गणैः।मन्त्रिषु न्यस्तकार्यं च मन्त्रिणामनवेक्षकम्4.29.5।।उत्सन्नराज्यसन्देशं कामवृत्तमवस्थितम्।निश्चितार्थोऽर्थतत्त्वज्ञः कालधर्मविशेषवित्4.29.6।।प्रसाद्य वाक्यैर्मधुरैर्हेतुमद्भिर्मनोरमैः।वाक्यविद्वाक्य तत्त्वज्ञं हरीशं मारुतात्मजः4.29.7।।हितं तत्त्वं च पथ्यं च सामधर्मार्थनीतिमत्।प्रणयप्रीतिसंयुक्तं विश्वासकृतनिश्चयम्।हरीश्वरमुपागम्य हनूमान्वाक्यमब्रवीत्4.29.8।।,"Hanuman, son of the Windgod, saw the clear sky flooded with lovely moonlight, free from clouds and lightning and cackling of herons. He noticed that because Sugriva had attained abundant wealth and merit, he was not taking care of the kingdom. He was engrossed in sensual pleasures. Having accomplished the desired object, he was engaged in enjoyment of the company of women, his own wives and Tara, whom he coveted. He was strolling (in the pleasant garden) night and day without caring for the kingdom, entrusting it to the ministers whose movements he did not watch. He was sporting with women like Indra sports with apsaras in the Nandana garden.Hanuman, who was conscious of his duties and responsibilities, who was aware of the importance of action in time and who was skilful in speech approached Sugriva, king of the monkeys. Having decided to take him into confidence, Hanuman spoke in a convincing, wellmeaning, sweet, pleasing manner words truthful and helpful, conciliatory and just, full of love and affection:"
राज्यं प्राप्तं यशश्चैव कौली श्रीरभिवर्धिता।मित्राणां सङ्ग्रहश्शेषस्तं भवान्कर्तुमर्हति4.29.9।।,'You have attained the kingdom. You have earned fame. The prosperity of your family has gone up. All that remains is to earn the goodwill of friends. Attend to that  now.
यो हि मित्रेषु कालज्ञस्सततं साधु वर्तते4.29.10।।तस्य राज्यं च कीर्तिश्च प्रतापश्चाभि वर्धते।,"'The kingdom, glory and fame of a king who knows the value of time and conducts himself well towards his allies always grows. "
यस्य कोशश्च दण्डश्च मित्राण्यात्मा च भूमिप4.29.11।।समवेतानि सर्वाणि स राज्यं महदश्नुते। ,"'He to whom the treasury, sceptre, allies and his own self all these are equally dear,  enjoys a large kingdom."
तद्भवान्वृत्तसम्पन्नः स्थितः पथि निरत्यये4.29.12।।मित्रार्थमभिनीतार्थं यथावत्कर्तुमर्हति।,"'Endowed with right conduct, you ought to duly answer the cause of your ally conforming to proper course of action."
सन्त्यज्य सर्वकर्माणि मित्रार्थे योऽनुवर्तते4.29.13।।सम्भ्रमाद्धि कृतोत्साहस्सोऽनर्थैर्नावरुध्यते।,'Whoever sets aside his personal interest and works for the welfare of his ally with due enthusiasm and excitement  will not be harmed.
यस्तु कालव्यतीतेषु मित्रकार्येषु वर्तते4.29.14।।स कृत्वा महतोऽप्यर्थान्न मित्रार्थेन युज्यते।,"'He who exceeds the time limit in accomplishing a friend's task, and puts forth great effort later succeeds not."
यदिदं मित्रकार्यं वीर नोमित्रकार्यमरिन्दम 4.29.15।।क्रियतां राघवस्यैतद्वैदेह्याः परिमार्गणम्।तदिदं वीर कार्यं ते कालातीतमरिन्दम 4.29.16।।,'O subduer of enemies we should do the brave deed of finding Vaidehi for the sake of your friend. O crusher of enemies this is your duty at present and it is already delayed.
न च कालमतीतं ते निवेदयति कालवित्।त्वरमाणोऽपि सन्प्राज्ञस्तव राजन्वशानुगः4.29.17।।,"'O king a wise man (like Rama) who is aware of timely action would not tell you even if it is unduly delayed, even when he is in a hurry to get the work done, since he is staying in your kingdom (since he is dependant on you). "
कुलस्य हेतुः स्फीतस्य दीर्घबन्धुश्च राघवः।अप्रमेयप्रभावश्च स्वयं चाप्रतिमो गुणैः4.29.18।।,'Rama is  responsible in lending stability to you and to your wellknown family. He will continue to be your ally for a long time. Let it be known that his power is boundless and his virtues peerless.
तस्य त्वं कुरु वै कार्यं पूर्वं तेन कृतं तव।हरीश्वर कपिश्रेष्ठानाज्ञापयितुमर्हसि4.29.19।।,'O king pray accomplish his object the same way he has accomplished your own. You ought to issue orders to the foremost of the monkeys.
न हि तावद्भवेत्कालो व्यतीतश्चोदनादृते।चोदितस्य हि कार्यस्य भवेत्कालव्यतिक्रमः4.29.20।।,"'Time will not be deemed lapsed in vain if the work is sincerely taken up without delay and without pressure from your ally, Rama. If it is undertaken under pressure, it will be considered transgression of time."
अकर्तुरपि कार्यस्य भवान्कर्ता हरीश्वरकिं पुनः प्रतिकर्तुस्ते राज्येन च धनेन च4.29.21।।,"'O lord of monkeys help even a person who has not helped you. As such, do you need to be told that you should help one, with whose help you have earned wealth and kingdom?   "
शक्तिमानपिविक्रान्तो वानरर्क्षगणेश्वर।कर्तुं दाशरथेः प्रीतिमाज्ञायां किन्न सज्जसे4.29.22।।,"'O protector of the monkeys, you are powerful and you are prompt. Why don't you issue orders which will please Rama?"
कामं खलु शरैश्शक्तस्सुरासुरमहोरगान्।वशे दाशरथिः कर्तुं त्वत्प्रतिज्ञां हि काङ्क्षते4.29.23।।,"'Indeed, Rama is fully capable of subduing gods, demons as well as nagas with his arrows. He is looking for your help in view of your promise."
प्राणत्यागाविशङ्केन कृतं तेन तवप्रियम्।तस्य मार्गाम वैदेहीं पृथिव्यामपि चाम्बरे4.29.24।।,"'He has done you a deed dear to you without hesitation, risking his own life.Let us help him in search of his Vaidehi whether she is on earth or in heaven."
देवदानव गन्धर्वा नसुरास्समरुद्गणाः।न च यक्षा भयं तस्य कुर्युः किमुत राक्षसाः4.29.25।।,"'Not gods, demons, gandharvas or even marutas, suras or yakshas can cause fright in him much less the rakshasas."
तदेवं शक्तियुक्तस्य पूर्वं प्रियकृतस्तव।रामस्यार्हसि पिङ्गेश कर्तुं सर्वात्मना प्रियम्4.29.26।।,"'Therefore, O king of monkeys you ought to oblige Rama wholeheartedly exerting all your strength, as he has done your work."
नाधस्तादवनौ नाप्सु गतिर्नोपरि चाम्बरे।कस्यचित्सज्जतेऽस्माकं कपीश्वर तवाज्ञया4.29.27।।,"'O lord of monkeys commanded by you, each one of us or all of us together can ransack the underworld, the earth, or water or heaven."
तदाज्ञापय कः किं ते कुतो वापि व्यवस्यतु।हरयोऽह्यप्रधृष्यास्ते सन्ति कोट्यग्रतोऽनघ4.29.28।।,O sinless hero therefore issue your command. There are more than a crore of invincible monkeys. Determine  now who should  do and what and in which place. We are at your service'.
तस्य तद्वचनं श्रुत्वा काले साधु निवेदनम्।सुग्रीवस्सत्त्वसम्पन्नश्चकार मतिमुत्तमाम्4.29.29।।,"Sugriva who had a great sense of duty, started applying  his mind, when he heard the honest advice of Hanuman."
स सन्दिदेशाभिमतं नीलं नित्यकृतोद्यमम्।दिक्षु सर्वासु सर्वेषां सैन्यानामुपसङ्ग्रहे4.29.30।।,"He sent word to the ever diligent Nila, his favourite, to collect all cadres of army of the monkeys from all directions."
यथा सेना समग्रा मे यूथपालाश्च सर्वशः।समागच्छन्त्यसङ्गेन सेनाग्राणि तथा कुरु4.29.31।।,'Let the entire army with leaders of different groups assemble here seperately. O chief of army act accordingly.
ये त्वन्तपालाः प्लवगाश्शीघ्रगा व्यवसायिनः।समानयन्तु ते सैन्यं त्वरिताश्शासनान्मम4.29.32।।स्वयं चानन्तरं सैन्यं भवानेवानुपश्यतु।,"'Let the swiftfooted monkeys, guardians of frontiers, army chiefs muster soon in obedience to my command. You (Nila) alone should personally  supervise the work to be done next."
त्रिपञ्चरात्रादूर्ध्वं यः प्राप्नुयान्नेह वानरः।तस्य प्राणान्तिको दण्डो नात्र कार्या विचारणा4.29.33।।,
हरींश्च वृद्धानुपयातु साङ्गदोभवान्ममाज्ञामधिकृत्य निश्चिताम्।इति व्यवस्थां हरिपुङ्गवेश्वरोविधाय वेश्म प्रविवेश वीर्यवान्4.29.34।।,"'In strict obedience to my orders, go with Angada to the elderly monkeys and inform them about my decision and order'. After making this arrangement valiant Sugriva entered his residence.इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये किष्किन्धाकाण्डे एकोनत्रिंशस्सर्गः।।Thus ends the twentyninth sarga of Kishkindakanda of the Holy Ramayana, the first epic, composed by sage Valmiki."
[Rama's agony accentuated by autumn -- description of the beauty of autumn -- Lakshmana leaves for Sugriva.] गुहं प्रविष्टे सुग्रीवे विमुक्ते गगने घनैः।वर्षरात्रोषितो रामः कामशोकाभिपीडितः4.30.1।।पाण्डुरं गगनं दृष्ट्वा विमलं चन्द्रमण्डलम्।शारदीं रजनीं चैव दृष्ट्वा ज्योत्स्नानुलेपनाम्4.30.2।।कामवृत्तं च सुग्रीवं नष्टां च जनकात्मजाम्।बुद्ध्वा कालमतीतं च मुमोह परमातुरः4.30.3।।,"While Sugriva was in his residence, Rama was (in Prasravana mountain) spending his rainy nights tormented by passion (for Sita). Sugriva was engaged in love, forgetting the time fixed for taking up the search for Sita. When the sky became clear of clouds after the rainy season, Rama sat gazing at the clear autumnal Moon's orb. He was besmeared with moonlight and felt perturbed as time was running out. And then fell into a swoon. (only a few months remained for the completion of the exile and Bharata will put an end to himself if Rama does not return to Ayodhya on the stipulated day. This worried Rama.) "
स तु संज्ञामुपागम्य मुहूर्तान्मतिमान्पुनः।मनस्स्थामपि वैदेहीं चिन्तयामास राघवः4.30.4।।,"Gaining back the senses after a while, wise Rama started thinking about Vaidehi, who remained in his heart."
आसीनः पर्वतस्याग्रे हेमधातुविभूषिते।शारदं गगनं दृष्ट्वा जगाम मनसा प्रियाम्4.30.5।।,"Sitting on top of the mountain shining with gold and minerals, Rama  gazed at the pleasant autumnal sky and started thinking of his beloved."
दृष्ट्वा च विमलं व्योम गतविद्युद्वलाहकम्।सारसारावसङ्घुष्ठं विललापार्तया गिरा4.30.6।।,"Looking at the sky rid of clouds and lightning, filled with the sounds of flocks of sarasa birds, Rama cried in a pitiable state."
सारसारावसन्नादैस्सारसारवनादिनी।याऽऽश्रमे रमते बाला साऽद्य मे रमते कथम्4.30.7।।,"'How will the young lady (Sita) whose voice is like the sarasa bird's, who was revelling, listening to its sweet cackle at the hermitage be living now?"
पुष्पितांश्चासनान् दृष्ट्वा काञ्चनानिव निर्मलान्।कथं सा रमते बाला पश्यन्ती मामपश्यती4.30.8।।,"'How will my beloved wife feel on seeing the asana flowers which are as pure as gold, when she does not find me anywhere?"
या पुरा कलहंसानां स्वरेण कलभाषिणी।बुध्यते चारुसर्वाङ्गी साऽद्य मे बुद्ध्यते कथम्4.30.9।।,"'How will my Sita with her charming limbs and sweet words, who used to get up from sleep by the cackle of swans, wake up now?"
