content,explanation
देवतानां प्रतिज्ञाय गङ्गामभ्येत्य पावक:।गर्भं धारय वै देवि देवतानामिदं प्रियम्।।1.37.12।।,"""The Firegod gave his consent. The devatas approached Ganga and said, 'O goddess bear the energy of Siva (inyour world) since this cause is dear to the gods'."
तस्य तद्वचनं श्रुत्वा दिव्यं रूपमधारयत्।दृष्ट्वा तन्महिमानं स समन्तादवकीर्यत।।1.37.13।।,"""Hearing the words of the Firegod, Ganga assumed a divine form. Beholding her glory, the god of fire pervaded her from all sides."
समन्ततस्तदा देवीमभ्यषिञ्चत पावक:।सर्वस्रोतांसि पूर्णानि गङ्गाया रघुनन्दन।।1.37.14।।,"O Rama then, the Firegod discharged the vital fluid of Iswara, preserved in his body, which pervaded all sides of Ganga and all her streams were filled with (the fluid). "
तमुवाच ततो गङ्गा सर्वदेवपुरोहितम्।अशक्ता धारणे देव तव तेज स्समुद्धतम्।दह्यमानाग्निना तेन सम्प्रव्यथितचेतना।।1.37.15।।,"Ganga addressing the Firegod standing ahead of all the devatas said 'O god of fire, I am incapable of holding your everincreasing splendour. The fiery fluid is burning me. My consciousness is overwhelmed'."
अथाब्रवीदिदं गङ्गां सर्वदेवहुताशन:।इह हैमवती पादे गर्भोऽयं सन्निवेश्यताम्।।1.37.16।।,Thereafter the Firegod who is the partaker of oblations offered to all deities said to Ganga 'Place this embryo on this slope of Mountain Himavan'.   
श्रुत्वा त्वग्निवचो गङगा तं गर्भमतिभास्वरम्।उत्ससर्ज महातेज स्स्रोतोभ्यो हि तदानघ ।।1.37.17।।,"""O glorious, sinless one, (Rama) hearing the words of the Firegod, Ganga then expelled that resplendent embryo from her streams.  "
यदस्या निर्गतं तस्मात्तप्तजाम्बूनदप्रभम् ।काञ्चनं धरणीं प्राप्तं हिरण्यममलं शुभम्।।1.37.18।।,"The embryo that emerged from Ganga reached the earth. It resembled the lustre of molten gold. It furned into gold auspicious, bright and pure."
ताम्रं कार्ष्णायसं चैव तैक्ष्ण्यादेवाभ्यजायत।।1.37.19।।मलं तस्याभवत्तत्र त्रपु सीसकमेव च।तदेतद्धरणीं प्राप्य नानाधातुरवर्धत।।1.37.20।।,"There copper and iron were produced from its acidity, zinc and lead from its residue. Various minerals were formed when that embryo reached the earth."
निक्षिप्तमात्रे गर्भे तु तेजोभिरभिरञ्जितम्।सर्वं पर्वतसन्नद्धं सौवर्णमभवद्वनम्।।1.37.21।। ,When the embryo was placed (in Ganga) it spread on all sides of the forest on the mountain. Irradiated with lustre the forest appeared golden. 
जातरूपमिति ख्यातं तदा प्रभृति राघव।सुवर्णं पुरुषव्याघ्र हुताशनसमप्रभम्।।1.37.22।।तृणवृक्षलतागुल्मं सर्वं भवति काञ्चनम्।,"O tiger among men, O scion of the Raghus Then onwards gold which is effulgent like fire, became wellknown as Jatarupa (pure form). The grass, shrubs, creepers and trees of that forest looked golden. "
तं कुमारं ततो जातं सेन्द्रास्सह मरुद्गणा:।।1.37.23।।क्षीरसंभावनार्थाय कृत्तिकास्समयोजन्।,Thereafter Kumara was born (out of Ganga's womb). The gods together with Indra arranged six nymphs (stars) to act  as nurses to suckle Kumara as their own offspring.
ता: क्षीरं जातमात्रस्य कृत्वा समयमुत्तमम्।।1.37.24।।ददु: पुत्रोऽयमस्माकं सर्वासामिति निश्चिता:।,"Those krittikas, having decided among themselves and having made an agreement with the gods saying 'This boy shall become a son to all of us' fed the newborn with their milk (breast milk)."
ततस्तु देवता स्सर्वा: कार्तिकेय इति ब्रुवन्।।1.37.25।।पुत्रस्त्रैलोक्यविख्यातो भविष्यति न संशय:।4,"Thereafter, all the gods said, 'This son shall become renowned in the three worlds as Karttikeya, (son of krittikas). There is no doubt '. "
तेषां तद्वचनं श्रुत्वा स्कन्नं गर्भपरिस्रवे।।1.37.26।।स्नापयन् परया लक्ष्म्या दीप्यमानं यथानलम्।,"Hearing the words of the gods, the krittikas bathed the baby that descended from the womb of Ganga resembling flaming fire and shining with great beauty."
स्कन्द इत्यब्रुवन् देवा: स्कन्नं गर्भपरिस्रवात्।।1.37.27।।कार्तिकेयं महाभागं काकुत्स्थ ज्वलनोपमम्।,"O scion of the Kakusthas, Karttikeya lustrous like flaming fire, was very fortunate Descended from the womb of the Ganga, he is named Skanda by the gods. "
प्रादुर्भूतं तत: क्षीरं कृत्तिकानामनुत्तमम् ।।1.37.28।।षण्णां षडाननो भूत्वा जग्राह स्तनजं पय:।,"Then excellent milk surged in the breasts of krittikas. Assuming six mouths, he sucked the milk."
गृहीत्वा क्षीरमेकाह्ना सुकुमारवपुस्तदा।।1.37.29।।अजयत्स्वेन वीर्येण दैत्यसेनागणान् विभु:।,Drinking milk just for a day and with a body still tender he could vanquish hosts of demons by his inborn prowess so capable be was
सुरसेनागणपतिं ततस्तमतुलद्युतिम्।।1.37.30।।अभ्यषिञ्चन् सुरगणा स्समेत्याग्निपुरोगमा:।,"With the Firegod in the forefront, all the gods assembled and installed Karttikeya, shining on unsurpassed brilliant, as commander of the gods forces. "
एष ते राम गङ्गाया विस्तरोऽभिहितो मया।।1.37.31।।कुमारसम्भवश्चैव धन्य: पुण्यस्तथैव च। ,"""O Rama this story of Ganga and that of the  birth of Kumara, who was fortunate and auspicious, has been related to you in detail.   "
भक्तश्च य: कार्तिकेये काकुत्स्थ भुवि मानवः।आयुष्मान् पुत्रपौत्रैश्च स्कन्दसालोक्यतां व्रजेत्।।1.37.32।।,"O son of the Kakusthas whosoever reveres Kartikeya on this earth with devotion and faith, shall have a long life, sons and grandsons and after death will reach the world of Skanda"".इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये बालकाण्डेण्डे सप्तत्रिंशस्सर्ग:।।Thus ends the thirtyseventh sarga of Balakanda of the holy Ramayana the first epic composed by sage Valmiki."
[Emperor Sagara performs austerities and a sacrifice for progeny.]तां कथां कौशिको रामे निवेद्य कुशिकात्मज:।पुनरेवापरं वाक्यं काकुत्स्थ मिदमब्रवीत्।।1.38.1।।,"Viswamitra, an offspring of Kusika having related the story (of Karthikeya) to the son of the Kakusthas (Rama) said again."
अयोध्याधिपति श्शूर: पूर्वमासीन्नराधिप:।सगरो नाम धर्मात्मा प्रजाकामस्स चाप्रज:।।1.38.2।।,"""In olden days there lived a brave and righteous king named Sagara who was ruler of Ayodhya. He was childless and desired to have children,"
वैदर्भदुहिता राम केशिनी नाम नामत:।ज्येष्ठा सगरपत्नी सा धर्मिष्ठा सत्यवादिनी।।1.38.3।।,O Rama the daughter of the king of Vidarbha by name Kesini was Sagara's eldest wife who was righteous and truthful.
अरिष्टनेमेर्दुहिता रूपेणाप्रतिमा भुवि।द्वितीया सगरस्यासीत्पत्नी सुमतिसंज्ञिता ।।1.38.4।।,The daughter of Arishtanemi named Sumati was the second wife of Sagara and  none surpassed her in charm on earth.
ताभ्यां सह महाराज: पत्नीभ्यां तप्तवांस्तप:।हिमवन्तं समासाद्य भृगुप्रस्रवणे गिरौ।।1.38.5।।,The king (Sagara) accompanied by his wives reached Himavat mountain and engaged  himself in severe austerities on a peak called Bhriguprasravana.  
अथ वर्षशते पूर्णे तपसाऽराधितो मुनि:।सगराय वरं प्रादाद्भृगुस्सत्यवतां वर:।।1.38.6।।,"When Sagara completed a hundred years in austerities, highly pleased by his performance, ascetic Bhrugu, the best among the truthful granted him a boon."
अपत्यलाभस्सुमहान् भविष्यति तवानघ।कीर्तिं चाप्रतिमां लोके प्राप्स्यसे पुरुषर्षभ।।1.38.7।। ,"O sinless one, you will get a very great progeny, O best among men you will acquire unparalleled fame in this world."
एका जनयिता तात पुत्रं वंशकरं तव।षष्ठिं पुत्रसहस्राणि अपरा जनयिष्यति।।1.38.8।।,"O child, one wife will beget a son who will perpetuate your race and the other, sixty thousand sons, said Bhrugu."
भाषमाणं महात्मानं राजपुत्र्यौ प्रसाद्य तम्।ऊचतु: परमप्रीते कृताञ्जलिपुटे तदा।।1.38.9।।,"Thereafter, both the daughters of the king were exceedingly delighted. Having propitiated  that magnanimous asectic both of them with folded hands in supplication, said:"
एक: कस्यास्सुतो ब्रह्मन् का बहून् जनयिष्यति।श्रोतुमिच्छावहे ब्रह्मन् सत्यमस्तु वचस्तव।।1.38.10।। ,"O knower of Brahman which of us will beget one, and who many sons? O Brahmarshi we wish to hear. Let your words come true"". "
तयोस्तद्वचनं श्रुत्वा भृगु: परमधार्मिक:।उवाच परमां वाणीं स्वच्छन्दोऽत्र विधीयताम्।।1.38.11।।," Hearing their words, highly virtuous Bhrugu made an excellent statement saying, 'In this matter, you may exercise your free will'."
एको वंशकरो वाऽस्तु बहवो वा महाबला:।कीर्तिमन्तो महोत्साहा: का वा कं वरमिच्छति।।1.38.12।।,'What would you wish? One son who perpetuates the race or many possessed of mighty strength endowed with fame and perseverance?' (asked Bhrugu).
मुनेस्तु वचनं श्रुत्वा केशिनी रघुनन्दन।पुत्रं वंशकरं राम जग्राह नृपसन्निधौ।।1.38.13।।," ""O Rama, delight of the descendants of Raghus, on hearing the words of the  ascetic in the presence of king Sagara, Kesini chose the boon to have a son who perpetuates the race."
षष्ठिं पुत्रसहस्राणि सुपर्णभगिनी तदा।महोत्साहान् कीर्तिमतो जग्राह सुमति: सुतान्।।1.38.14।।,"Then, Sumati (the other wife) sister of Suparna (Garuda) obtained the boon of sixty thousand sons endowed with fame and great perseverance."
प्रदक्षिणमृषिं कृत्वा शिरसाऽभिप्रणम्य च।जगाम स्वपुरं राजा सभार्यो रघुनन्दन ।।1.38.15।।," O son of the Raghus the king along with his wives, having circumambulated saint Bhrugu, bowed his head in reverence, saluted him with folded hands and returned to his capital."
अथ काले गते तस्मिन् ज्येष्ठा पुत्रं व्यजायत।असमञ्ज इति ख्यातं केशिनी सगरात्मजम्।।1.38.16।।,"After lapse of some time, the eldest wife Kesini gave birth to a son wellknown by name Asamanjasa."
सुमतिस्तु नरव्याघ्र गर्भतुम्बं व्यजायत।षष्ठि: पुत्रसहस्राणि तुम्बभेदाद्विनि:सृता:।।1.38.17।।,"O best among men, Sumati gave birth to a gourdlike foetus and when it burst open, sixty thousand sons emerged."
घृतपूर्णेषु कुम्भेषु धात्र्यस्तान् समवर्धयन्।कालेन महता सर्वे यौवनं प्रतिपेदिरे।।1.38.18।।,Nurses placed all of them in pots filled with clarified butter and fostered them. They attained adolescence after a long time.
अथ दीर्घेण कालेन रूपयौवनशालिन:।षष्टि: पुत्रसहस्राणि सगरस्याभवंस्तदा।।1.38.19।।,"Then, after a long time Sagara's sixty thousand sons attained beauty and youth."
स च ज्येष्ठो नरश्रेष्ठ सगरस्यात्मसम्भव:।बालान् गृहीत्वा तु जले सरय्वा रघुनन्दन।।1.38.20।।प्रक्षिप्य प्रहसन्नित्यं मज्जतस्तान् समीक्ष्य वै। ,"O best among men, delight of the Raghus (in the mean time) sagara's eldest son  Asamanjasa, used to seize hold of children and throw them into the waters of river Sarayu. And while they were drowning, he was laughing."
एवं पापसमाचारस्सज्जनप्रतिबाधक:।।1.38.21।।पौराणामहिते युक्त: पुत्रो निर्वासित: पुरात्।,Thus this son inclined towards evil and formenting the good citizens was banished (of the king) from the capital for his indulgence in malevolent acts. 
तस्य पुत्रोंऽशुमान्नाम असमञ्जस्य वीर्यवान्।।1.38.22।।सम्मत स्सर्वलोकस्य सर्वस्यापि प्रियंवद:।,"    Asamanjasa's son was Anshuman. He was valiant, beloved and courteous to every one in the world."
तत: कालेन महता मतिस्समभिजायत।।1.38.23।।सगरस्य नरश्रेष्ठ यजेयमिति निश्चिता।,"O best among men after a long time, a thought came to the mind of Sagara to definitely perform a sacrifice.  "
स कृत्वा निश्चयं राम सोपाध्यायगणस्तदा।।1.38.24।।यज्ञकर्मणि वेदज्ञो यष्टुं समुपचक्रमे।,"O Rama having determined to perform a sacrifice, he (Sagara) versed in the Vedas, started the initiatory rites for the sacrifice in the company of high priests"".इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये बालकाण्डे अष्टात्रिंशस्सर्ग: 2Thus ends the thirtyeighth sarga of Balakanda of the holy Ramayana the first epic composed by sage Valmiki."
[Indra steals the sacrificial horse released by king Sagara Sons of Sagara excavate the earth in search of the horse the gods approach  Brahma.]विश्वामित्रवचश्श्रुत्वा कथाऽन्ते रघुनन्दन:।उवाच परमप्रीतो मुनिं दीप्तमिवानलम्।।1.39.1।।,"Immensely pleased with the words of Viswamitra, to the ascetic flaming bright like fire, Rama spoke towards the end of the narration:"
श्रोतुमिच्छामि भद्रं ते विस्तरेण कथामिमाम्।पूर्वको मे कथं ब्रह्मन् यज्ञं वै समुपाहरत्।।1.39.2।।,"""O Brahman I wish to listen in detail as to how my ancestors made preparations for the sacrifice? Prosperity to you"". "
विश्वामित्रस्तु काकुत्स्थमुवाच प्रहसन्निव।श्रूयतां विस्तरो राम सगरस्य महात्मन:।।1.39.3।।,"Viswamitra addressing the son of the Kakusthas (Rama) with a smile said, ""O Rama hear in detail the story of the magnanimous king Sagara"". "
शङ्करश्वशुरो नाम हिमवानचलोत्तम:।विंध्यपर्वतमासाद्य निरीक्षेते परस्परम्।।1.39.4।।,"""Sankara's fatherinlaw named Himavan is the greatest mountain. Himavan and Vindhya came close and began looking at one another. (because both are of extreme height and in between them there was no obstruction)."
तयोर्मध्ये प्रवृत्तोऽभूद्यज्ञ स्सपुरुषोत्तम।स हि देशो नरव्याघ्र प्रशस्तो यज्ञकर्मणि।।1.39.5।।,"""O best of men, the sacrifice took place in the region in between these two  mountains. O tiger among men the region was appropriate for conducting sacrificial acts. "
तस्याश्वचर्यां काकुत्स्थ दृढधन्वा महारथ:।अंशुमानकरोत्तात सगरस्य मते स्थित:।।1.39.6।।,"  ""O child, O son of the Kakutsthas, the great charioteer Anshuman (who can fight with eleven thousand charioteers), wielding a strong bow  followed the  sacrificial horse (in order to protect it) in compliance with Sagara's wish."
तस्य पर्वणि तं यज्ञं यजमानस्य वासव:।राक्षसीं तनुमास्थाय यज्ञीयाश्वमपाहरत्।।1.39.7।।,"On the concluding day of the fortnight (full moon day) while the sacrifice was being performed, Vasava (Indra) assuming the form of rakshasa, had stolen away Sagara's sacrificial horse. "
ह्रियमाणे तु काकुत्स्थ तस्मिन्नश्वे महात्मन:।उपाध्यायगणास्सर्वे यजमानमथाब्रुवन्।।1.39.8।।,"O son of the Kakutsthas, when the magnanimous king Sagara's sacrificial horse was stolen away, all the high priests addressing the performer of the sacrifice said:"
अयं पर्वणि वेगेन यज्ञियाश्वोऽपनीयते।हर्तारं जहि काकुत्स्थ हयश्चैवोपनीयताम्।।1.39.9।।,'O Kakutstha on this auspicious (fullmoon) day the sacrificial horse has been stolen away suddenly and forcibly. Slay the thief and bring back the horse'.
यज्ञच्छिद्रं भवत्येतत्सर्वेषामशिवाय न:।तत्तथा क्रियतां राजन् यथाऽच्छिद्र: क्रतुर्भवेत्।।1.39.10।। , 'This flaw in sacrifice will be inauspicious for all of us. Hence O king do everything which will ensure flawlessness to this sacrifice'.
उपाध्यायवच श्श्रुत्वा तस्मिन् सदसि पार्थिव:।षष्टिं पुत्रसहस्राणि वाक्यमेतदुवाच ह।।1.39.11।।," Having heard the words of the officiating priests, the king (Sagara) addressed his sixty thousand sons in the sacrificial assembly, saying:"
गतिं पुत्रा: न पश्यामि रक्षसां परुषर्षभा:।मन्त्रपूतैर्महाभागैरास्थितो हि महाक्रतु:।।1.39.12।।," 'O Best among men, O sons I do not the hand of rakshasas in this as this great sacrifice is consecrated by mantras (to prevent any interruption) and is presided over by eminent priests."
तद्गच्छत विचिन्वध्वं पुत्रका: भद्रमस्तु व:।समुद्रमालिनीं सर्वां पृथिवीमनुगच्छत।।1.39.13।। ,"'Therefore my sons, go and search this entire earth surrounded by oceans. May you be safe'."
एकैकयोजनं पुत्रा विस्तारमधिगच्छत।यावत्तुरगसन्दर्श: तावत् खनत मेदिनीम्।तं चैव हयहर्तारं मार्गमाणा ममाज्ञया।।1.39.14।।,"'O sons, acquiring yojana by yojana the length and breadth of the earth, search for the  thief of the horse. Excavate the earth till the time the horse is found. This is my command'. "
दीक्षित: पौत्रसहितस्सोपाध्यायगणो ह्यहम्।इह स्थास्यामि भद्रं वो यावत्तुरगदर्शनम्।।1.39.15।।,"'Having been initiated into the sacrifice, I, along with my grandson, Anshuman and  other spiritual preceptors will stay here till such time the horse is found. May you be safe'  "
इत्युक्ता हृष्टमनसो राजपुत्रा महाबला:।जग्मुर्महीतलं राम पितुर्वचनयन्त्रिता:।।1.39.16।।,"""O Rama thus commanded by Sagara, the highly powerful princes with cheeful hearts departed in obedience to their father's command in quest of the horse on earth."
योजनायामविस्तारमेकैको धरणीतलम्।बिभिदु: परुषव्याघ्र वज्रस्पर्शसमैर्नखै:।।1.39.17।।,"O Tiger among men each one of them occupying one yojana in length and breadth of ground, dug up the earth with their nails that were sharp as diamonds.   "
शूलैरशनिकल्पैश्च हलैश्चापि सुदारुणै:।भिद्यमाना वसुमती ननाद रघुनन्दन।।1.39.18।।,O Son of the Raghus (Rama) dreadful sounds emanated while the earth was being broken open by  ploughs and lances similar to thunderbolt.
नागानां मथ्यमानानामसुराणां च राघव ।राक्षसानां च दुर्धर्षस्सत्त्वानां निनदोऽभवत्।।1.39.19।।,"O descendant of Raghu when the earth was being churned, an irrepressible sound of serpents, demons and rakshasas --of all creatures emerged."
योजनानां सहस्राणि षष्टिं तु रघुनन्दन ।बिभिदुर्धरणीं वीरा: रसातलमनुत्तमम्।।1.39.20।। ,O Descendant of the Raghus the heroic sons of Sagara excavated sixty thousand yojanas of earth reaching the nether world (one of the several regions below the earth). 
एवं पर्वतसम्बाधं जम्बूद्वीपं नृपात्मजा:।खनन्तो नरशार्दूल सर्वत: परिचक्रमु:।।1.39.21।।,"O Foremost among men (Rama) the princes while thus excavating Jambu dweepa,  in this way filled with mountains, moved around everywhere."
ततो देवास्सगन्धर्वास्सासुरास्सहपन्नगा:।सम्भ्रान्तमनसस्सर्वे पितामहमुपागमन्।।1.39.22।।,"Then the gods together with the gandharvas, asuras and serpents in bewildered minds approached Lord Brahma."
ते प्रसाद्य महात्मानं विषण्णवदनास्तदा। ऊचु: परमसन्त्रस्ता पितामहमिदं वच:।।1.39.23।।," With highly agitated minds and meloncholic faces, all of them approached magnanimous Brahma and having propitiated him said:    "
भगवन् पृथिवी सर्वा खन्यते सगरात्मजै:।बहवश्च महात्मानो हन्यन्ते तलवासिन:।।1.39.24।।,O Venerable one the entire earth is being excavated by the sons of Sagara. Many great beings living in the lower worlds are being killed.
अयं यज्ञहरोऽस्माकमनेनाश्वोऽपनीयते।इति ते सर्वभूतानि निघ्नन्ति सगरात्मजा:।।1.39.25।।,"'This one  is the destroyer of our sacrifice. He  has stolen away our horse' saying so the sons of Sagara are slaying all living beings"".इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये बालकाण्डे एकोनचत्वारिंशस्सर्ग: ।।Thus ends the thirtyninth sarga of Balakanda of the holy Ramayana the first epic composed by sage Valmiki."
"[Brahma consoles the devatas--sons of Sagara continue to excavate the earth in search of sacrificial horse-- trace the horse near Kapila--cursed by Kapila, Sagara's sons are reduced to ashes].देवतानां वचश्श्रुत्वा भगवान्वै पितामह:।प्रत्युवाच सुसन्त्रस्तान्कृतान्तबलमोहितान्।।1.40.1।।","Having heard the devatas, extremely frightened, and deprived of their sensual perception by the prowess of fate. The adorable grandsire (Brahma) replied:"
यस्येयं वसुधा कृत्स्ना वासुदेवस्य धीमत:।कापिलं रूपमास्थाय धारयत्यनिशं धराम्।।1.40.2।।तस्य कोपाग्निना दग्धा भविष्यन्ति नृपात्मजा:।,'This whole earth belongs to sagacious Vasudeva. He always supports the earth assuming the form of Kapila. The princes will be burnt by the fire of his wrath.
पृथिव्याश्चापि निर्भेदोऽदृष्ट एव सनातन:।।1.40.3।।सगरस्य च पुत्राणां विनाशोऽदीर्घजीविनाम्।, The excavation of this earth and the destruction of the short lived sons of Sagara is predestined since eternity'.
पितामहवचश्श्रुत्वा त्रयस्त्रिंशदरिन्दम।।1.40.4।।देवा: परमसंहृष्टा: पुनर्जग्मुर्यथागतम्।," ""O Destroyer of enemies (Rama) On hearing the words of the grandsire (Brahma), the  thirtythree gods, exceedingly delighted returned the way they had come."
सगरस्य च पुत्राणां प्रादुरासीन्महात्मनाम्।।1.40.5।।पृथिव्यां भिद्यमानायां निर्घातसमनिस्वन:।,A sound like the resembling of thunder emanated while the earth was being riven by the noble sons of Sagara.   
ततो भित्वा महीं सर्वे कृत्वा चाभिप्रदक्षिणम्।।1.40.6।।सहिता स्सगरास्सर्वे पितरं वाक्यमब्रुवन्।0,"Afterwards, all the sons of Sagara, having riven the earth approached their father and circumamulating him said:"
परिक्रान्ता मही सर्वा सत्त्ववन्तश्च सूदिता:।।1.40.7।।देवदानवरक्षांसि पिशाचोरगकिन्नरा:।न च पश्यामहेऽश्वं तमश्वहर्तारमेव च।।1.40.8।।किं करिष्याम भद्रं ते बुद्धिरत्र विचार्यताम्।,"'The entire earth was ransacked. Mighty devatas, demons, rakshasas, pisachas, uragas and kinnaras were killed. (Yet) we could neither see the horse nor the thief of the horse. Reflect over this matter and direct us. Prosperity to you'"
तेषां तद्वचनं श्रुत्वा पुत्राणां राजसत्तम:।।1.40.9।।समन्युरब्रवीद्वाक्यं सगरो रघुनन्दन।,"""O Rama incensed to fury at the words of his sons, magnanimous king Sagara replied"":"
भूय: खनत भद्रं वो निर्भिद्य वसुधातलम्।।1.40.10।।अश्वहर्तारमासाद्य कृतार्थाश्च निवर्तथ। ,"Rive the earth again and excavate, capture the one who has stolen the horse and return after having accomplished the purpose.  Safety to you"
पितुर्वचनमासाद्य सगरस्य महात्मन:।।1.40.11।।षष्टि: पुत्रसहस्राणि रसातलमभिद्रवन्।,"Receiving the command of their father, the magnanimous Sagara, his sixty thousand sons ran towards Rasatala (nether world)."
खन्यमाने ततस्तस्मिन् ददृशु: पर्वतोपमम्।।1.40.12।।दिशागजं विरूपाक्षं धारयन्तं महीतलम्।,"Then while they were excavating the region they beheld the elephant of the quarter named Virupaksha equal in size to a mountain, supporting the earth."
सपर्वतवनां कृत्स्नां पृथिवीं रघुनन्दन।।1.40.13।।शिरसा धारयामास विरूपाक्षो महागज:।,O descendant of Raghu the  mighty elephant Virupaksha was holding on its head the entire earth with its mountains and forests.
यदा पर्वणि काकुत्स्थ विश्रमार्थं महागज:।।1.40.14।।खेदाच्चालयते शीर्षं भूमिकम्पस्तदाभवेत्।, O descendant of Kakustha when that mighty elephant shakes its head for rest from weariness on certain sacred days earthquake occurs.
तं ते प्रदक्षिणं कृत्वा दिशापालं महागजम्।।1.40.15।।मानयन्तो हि ते राम जग्मुर्भित्त्वा रसातलम्।,"O Rama having circumabulated and honoured that mighty elephant, the protector of the quarter they reached the Rasatala by riving the earth. "
तत: पूर्वां दिशं भित्त्वा दक्षिणां बिभिदु: पुन:।।1.40.16।।दक्षिणस्यामपि दिशि ददृशुस्ते महागजम्।महापद्मं महात्मानं सुमहत्पर्वतोपमम्।।1.40.17।।शिरसा धारयन्तं ते विस्मयं जग्मुरुत्तमम्।,"Subsequently, having dug the eastern region, they went on to southern and dug it too. In the southern region, they beheld a mighty elephant, magnanimous Mahapadma, resembling a great mountain. To their astonishment, they saw that elephant holding the earth on its head. "
तत: प्रदक्षिणं कृत्वा सगरस्य महात्मन:।।1.40.18।।षष्टि: पुत्रसहस्राणि पश्चिमां बिभिदुर्दिशम्।,"Thereafter, illustrious Sagara's sixty thousand sons, having circumabulated the elephant of the western region dug up that region.  "
पश्चिमायामपि दिशि महान्तमचलोपमम्।।1.40.19।।दिशागजं सौमनसं ददृशुस्ते महाबला:।,"Possessed of great strength, they beheld also in the western quarter a  great elephant of the quarter named Saumanasa resembling a mountain. "
तं ते प्रदक्षिणं कृत्वा पृष्ट्वा चापि निरामयम्।खनन्त स्समुपक्रान्ता दिशं हैमवतीं तत:।।1.40.20।। ,"Having paid homage and enquiring as to his wellbeing, they arrived at the northern  region by digging the earth."
उत्तरस्यां रघुश्रेष्ठ ददृशुर्हिमपाण्डुरम्।।1.40.21।।भद्रं भद्रेण वपुषा धारयन्तं महीमिमाम्।,"O Rama in the northern region, they beheld an auspicious elephant named Bhadra, who was white like snow, was holding that quater."
समालभ्य तत स्सर्वे कृत्वा चैनं प्रदक्षिणम्।।1.40.22।।षष्टि: पुत्रसहस्राणि बिभिदुर्वसुधातलम्।," Then all sixty thousand sons having touched the elephant and circumambulated it, penetrated the earth. "
तत: प्रागुत्तरां गत्वा सागरा: प्रथितां दिशम्।।1.40.23।। रोषादभ्यखनन् सर्वे पृथिवीं सगरात्मजा:।,"Subsequently, the sons of Sagara, having gone towards the celebrated northeastern region began to dig with wrath.  "
ते तु सर्वे महात्मानो भीमवेगा महाबला:।।1.40.24।।ददृशु: कपिलं तत्र वासुदेवं सनातनम्।हयं च तस्य देवस्य चरन्तमविदूरत:।।1.40.25।।प्रहर्षमतुलं प्राप्तास्सर्वे ते रघुनन्दन।,Great sons of  Sagara terribly swiftfooted and exceedingly powerful beheld the eternal Visnu in (sage) Kapila and not far away from him the horse grazing. O descendant of Raghu they all experienced unparalleled joy.
ते तं हयवरं ज्ञात्वा क्रोधपर्याकुलेक्षणा:।।1.40.26।।खनित्रलाङ्गलधरा नानावृक्षशिलाधरा:।अभ्यधावन्त सङ्क्रुद्धास्तिष्ठ तिष्ठेति चाब्रुवन्।।1.40.27।।,"  They recognised that best of horses. Their eyes were red with anger. Armed with spades, ploughshares and every kind of tree and stone and furious with wrath, they rushed towards Kapila shouting, wait, wait"
अस्माकं त्वं हि तुरगं यज्ञीयं हृतवानसि।दुर्मेधस्त्वं हि सम्प्राप्तान् विद्धि नस्सगरात्मजान् ।।1.40.28।।,'O Wickedminded one you have stolen our sacrificial horse. Know that those of us who have come here are the sons of Sagara'.
श्रुत्वा तु वचनं तेषां कपिलो रघुनन्दन।रोषेण महताऽऽविष्टो हुङ्कारमकरोत्तदा।।1.40.29।।,"""O descendant of Raghu Kapila, having heard their words, overwhelmed with great wrath, uttered the sound ""H'm""."
ततस्तेनाप्रमेयेन कपिलेन महात्मना।भस्मराशीकृतास्सर्वे काकुत्स्थ सगरात्मजा:।।1.40.30।।,"O son of Kakusthas  all the sons of Sagara were reduced to a heap of ashes, by that magnanimous Kapila, whose power was beyond imagination"".इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये बालकाण्डे चत्वारिंशस्सर्ग:।। Thus ends the fortieth sarga of Balakanda of the holy Ramayana the first epic composed by sage Valmiki."
[ Anshuman brings back the horse.]पुत्रांश्चिरगतान् ज्ञात्वा सगरो रघुनन्दन।नप्तारमब्रवीद्राजा दीप्यमानं स्वतेजसा।।1.41.1।।,"""O Delight of the Raghus, king Sagara, realising that his sons had left long ago  said to his grandson Anshuman resplendent with his own lustre: "
शूरश्च कृतविद्यश्च पूर्वैस्तुल्योऽसि तेजसा।पितृ़णां गतिमन्विच्छ येन चाश्वोऽपवाहित:।।1.41.2।।, 'You are valiant. You have acquired knowledge (in various fields). You are illustrious like  your ancestors. Pursue the track taken by your uncles and by the thief who ran away with the horse'. 
अन्तर्भौमानि सत्त्वानि वीर्यवन्ति महान्ति च।तेषां त्वं प्रतिघातार्थं सास्त्रं गृह्णीष्व कार्मुकम्।।1.41.3।।,'Creatures in the depths of the earth are powerful and mighty. Carry with you a bow and weapons to counter their attack'.
अभिवाद्याभिवाद्यांस्त्वं हत्वा विघ्नकरानपि।सिद्धार्थस्सन्निवर्तस्व मम यज्ञस्य पारग:।।1.41.4।।,'Honour those who deserve it. Kill those who cause obstacles to sacrifice. Come back with your mission accomplishing. And ensure the (successful) completion of my  sacrifice'.
